0.7556351323	0.7671146734
0.7834647641	0.8043547052
0.7774133553	0.8572982328
0.7798205179	0.8210711288
0.7569513619	0.7125456489
0.7732013657	0.821050535
0.777278334	0.7720196206	
0.7850195924	0.9606080876
0.7651084553	0.9055050832
0.7852387861	0.877682604
0.783550968	0.9547520966
0.7862124264	0.8662335907
0.7790964662	0.8692120515
0.7851253078	0.9186306946
0.797467557	0.8929923613	
0.7782920759	0.7891577064	
0.760276455	0.7212886238
0.7801665102	0.8326541162
0.7858443227	0.7384613531
0.7952164848	0.9687219838
0.7920729173	0.9099254572
0.7891297479	0.9174194558
0.7891152243	0.8426361884